"All Outlinks"
"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow"
"IMG","https://iihnordic.com/education/","https://iihnordic.com/wp-content/uploads/logo-outline.png","9110","","","200","OK","true"
"CSS","https://iihnordic.com/education/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_4eba8b6d551ea0d20632ffbffb2fd66f.css","0","","","200","OK","true"
"CSS","https://iihnordic.com/education/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_8e04b3ee5cd6c41e7be5498ccdffe25c.css","1636","","","200","OK","true"
"CSS","https://iihnordic.com/education/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_fb0a95a1ed5dcf43010c1bee755162fe.css","1099","","","200","OK","true"
"CSS","https://iihnordic.com/education/","https://fonts.googleapis.com/css?family=Lato:300,400,700","0","","","200","OK","true"
"CSS","https://iihnordic.com/education/","https://fonts.googleapis.com/css?family=Poppins:300,regular,500,600,700&subset=latin%2Clatin-ext","0","","","200","OK","true"
"JS","https://iihnordic.com/education/","https://iihnordic.com/wp-includes/js/jquery/jquery.js?ver=1.12.4","0","","","200","OK","true"
"JS","https://iihnordic.com/education/","https://iihnordic.com/wp-content/plugins/flow-flow/js/require-utils.js?ver=3.2.0","0","","","200","OK","true"
"JS","https://iihnordic.com/education/","https://iihnordic.com/wp-content/cache/autoptimize/js/autoptimize_548134e2aaab5872b285bf08dcc6e3f8.js","0","","","200","OK","true"
"HTML Canonical","https://iihnordic.com/education/","https://iihnordic.com/education/","96389","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/education/","https://iihnordic.dk/uddannelse/","96932","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/education/","https://iihnordic.com/education/","96389","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/education/","https://iihnordic.se/utbildning/","101065","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/education/","https://iihnordic.no/utdanning/","100180","","","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/","111707","IIH Nordic","","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/about-us/","85794","","About Us","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/about-us/we-are-iih-nordic/","173353","","We are IIH Nordic","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/about-us/career/","77171","","Career","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/about-us/4-days-work-week/","92370","","4 Day Work Week","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/services/","94093","","Services","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/services/strategy/","87141","","Strategy","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/services/data-insights/","110546","","Data & Insights","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/services/digital-marketing/","114457","","Digital Marketing","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/education/","96389","","Education","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Cases","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/technology/","106843","","Technology","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/events/","89206","","Events","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","Web Analytics Wednesday","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/events/measure-camp/","75667","","Measure Camp","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/events/digital-impact-forum/","106149","","Digital Impact Forum","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/blog/","100563","","Blog","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/contact/","83939","","Contact","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Menu","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","vi er msf","MSF","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Carl Ras","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","CDNetwork","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Rockwool","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","JDE","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","FLSmidth","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Danfoss","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Fullrate","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Previous","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Next","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/about-us/cookies/","75181","","Cookies","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/about-us/terms-of-use/","77605","","Terms of Use","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/about-us/privacy-policy/","75074","","Privacy","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","Scroll to top","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/cases/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.dk/cases/","131435","","Danish","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.se/cases/","131500","","Swedish","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://iihnordic.no/cases/","132353","","Norwegian","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/cases/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/cases/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/2017/10/iihnordic-340x156-sans.png","15724","IIH Nordic","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/2017/10/iihnordic-340x156-white.png","6722","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/cases.jpg","122161","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/logo-outline.png","9110","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/MSF-705x470.jpg","34285","vi er msf","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/carlras2.png","171179","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/cdnetwork-705x530.jpg","38436","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/rcokwool-705x470.jpeg","41064","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/promesso-705x537.jpg","61121","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/FLSMIDTH-705x470.jpg","26529","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/DANFOSS-705x470.jpg","79379","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/fullrate-705x540.jpg","74780","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/wallmans-180x93.png","8334","Kristine Andersen","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/test2-764x540.png","239373","Fullrate case","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/jde-case.png","1149546","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/CDNetworks_logo-300x92.png","15455","","","200","OK","true"
"IMG","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/uploads/CDN.png","338794","","","200","OK","true"
"CSS","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_0d8acfe9397f6e73eb6e9659710bd994.css","0","","","200","OK","true"
"CSS","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_8e04b3ee5cd6c41e7be5498ccdffe25c.css","1636","","","200","OK","true"
"CSS","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_fb0a95a1ed5dcf43010c1bee755162fe.css","1099","","","200","OK","true"
"CSS","https://iihnordic.com/cases/","https://fonts.googleapis.com/css?family=Lato:300,400,700","0","","","200","OK","true"
"CSS","https://iihnordic.com/cases/","https://fonts.googleapis.com/css?family=Poppins:300,regular,500,600,700&subset=latin%2Clatin-ext","0","","","200","OK","true"
"JS","https://iihnordic.com/cases/","https://iihnordic.com/wp-includes/js/jquery/jquery.js?ver=1.12.4","0","","","200","OK","true"
"JS","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/plugins/flow-flow/js/require-utils.js?ver=3.2.0","0","","","200","OK","true"
"JS","https://iihnordic.com/cases/","https://iihnordic.com/wp-content/cache/autoptimize/js/autoptimize_548134e2aaab5872b285bf08dcc6e3f8.js","0","","","200","OK","true"
"HTML Canonical","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/cases/","https://iihnordic.dk/cases/","131435","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/cases/","https://iihnordic.com/cases/","132090","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/cases/","https://iihnordic.se/cases/","131500","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/cases/","https://iihnordic.no/cases/","132353","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.no/","https://iihnordic.dk/","111552","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.no/","https://iihnordic.com/","111707","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.no/","https://iihnordic.se/","108498","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.no/","https://iihnordic.no/","108391","","","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/","111707","IIH Nordic","","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/about-us/","85794","","About Us","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/about-us/we-are-iih-nordic/","173353","","We are IIH Nordic","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/about-us/career/","77171","","Career","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/about-us/4-days-work-week/","92370","","4 Day Work Week","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/services/","94093","","Services","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/services/strategy/","87141","","Strategy","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/services/data-insights/","110546","","Data & Insights","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/services/digital-marketing/","114457","","Digital Marketing","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/education/","96389","","Education","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/cases/","132090","","Cases","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/technology/","106843","","Technology","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/events/","89206","","Events","200","OK","true"
"AHREF","https://iihnordic.com/about-us/terms-of-use/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","Web Analytics Wednesday","200","OK","true"
